starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:06 2014	1399981146	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:06 2014	1399981146	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:06 2014	1399981146	0	26	26	25
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	25
Tue May 13 19:39:07 2014	1399981147	0	25	26	25
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:06 2014	1399981146	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:06 2014	1399981146	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:06 2014	1399981146	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	26	26
Tue May 13 19:39:07 2014	1399981147	0	26	27	26
Tue May 13 19:39:06 2014	1399981146	0	26	27	26
Tue May 13 19:39:07 2014	1399981147	0	26	27	26
Tue May 13 19:39:06 2014	1399981146	0	26	27	26
Tue May 13 19:39:07 2014	1399981147	0	26	27	26
Tue May 13 19:39:07 2014	1399981147	0	27	27	27
Tue May 13 19:39:07 2014	1399981147	0	27	27	27
Tue May 13 19:39:07 2014	1399981147	0	27	27	27
Tue May 13 19:39:07 2014	1399981147	0	27	27	27
Tue May 13 19:39:06 2014	1399981146	0	27	27	27
Tue May 13 19:39:06 2014	1399981146	0	27	27	27
